CustomerID,Age,Gender,SeniorCitizen,Partner,Dependents,TenureMonths,ContractType,PaperlessBilling,PaymentMethod,InternetService,OnlineSecurity,TechSupport,StreamingServices,MonthlyUsageGB,SupportTicketsLastYear,PaymentDelaysCount,CustomerSatisfactionScore,MonthlyCharges,TotalChargesHistorical,Churn,CustomerLifetimeValue,Cluster_ID,Customer_Persona,Predicted_Churn_Prob,Predicted_Churn_Binary,Predicted_CLV_Dollars,Churn_Risk_Tier,CLV_Value_Tier
CUST_12313,45,Male,0,No,No,33,One year,No,Bank transfer (automatic),No,No internet service,No internet service,No internet service,15.0,0,0,5.0,18.5,598.17,0,915.44,1,At-Risk Month-to-Month Consumers,0.0253,0,920.54,Low Risk (<30%),Budget Value (<$1.2k)
CUST_12314,48,Female,0,No,No,34,Month-to-month,No,Electronic check,DSL,No,Yes,No,110.4,3,1,3.0,67.62,2335.36,0,1828.94,3,Budget-Conscious Minimalists,0.3557,0,1661.5,Medium Risk (30-60%),Mid Value ($1.2k-$2.5k)
CUST_12315,51,Female,0,Yes,Yes,27,Two year,Yes,Credit card (automatic),DSL,Yes,No,No,134.2,0,0,5.0,65.33,1733.0,0,2070.41,1,At-Risk Month-to-Month Consumers,0.0157,0,2006.9,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_12316,47,Female,0,Yes,Yes,68,Month-to-month,No,Mailed check,Fiber optic,No,Yes,Yes,166.3,1,0,5.0,109.81,7481.29,0,3624.15,2,Tech-Savvy Heavy Streamers,0.0423,0,3493.18,Low Risk (<30%),High Value (>$2.5k)
CUST_12317,53,Female,0,Yes,No,39,Month-to-month,No,Mailed check,Fiber optic,No,No,No,489.1,1,0,4.0,82.65,3218.97,0,2844.55,2,Tech-Savvy Heavy Streamers,0.068,0,2785.65,Low Risk (<30%),High Value (>$2.5k)
CUST_12318,34,Male,0,No,No,56,Month-to-month,Yes,Credit card (automatic),DSL,No,No,No,137.5,1,0,5.0,51.98,2977.54,0,1883.42,1,At-Risk Month-to-Month Consumers,0.0411,0,2085.73,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_12319,35,Female,0,No,No,28,Month-to-month,No,Bank transfer (automatic),No,No internet service,No internet service,No internet service,20.9,2,0,3.0,20.85,556.03,0,811.55,3,Budget-Conscious Minimalists,0.2276,0,858.79,Low Risk (<30%),Budget Value (<$1.2k)
CUST_12320,28,Female,0,No,No,40,One year,Yes,Electronic check,No,No internet service,No internet service,No internet service,12.6,1,0,5.0,19.13,737.05,0,803.44,1,At-Risk Month-to-Month Consumers,0.0353,0,925.89,Low Risk (<30%),Budget Value (<$1.2k)
CUST_12321,48,Male,0,Yes,No,23,One year,Yes,Credit card (automatic),DSL,No,Yes,Yes,162.7,2,0,4.0,88.58,2085.02,0,2491.62,3,Budget-Conscious Minimalists,0.092,0,2301.87,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_12322,52,Female,0,Yes,No,28,Month-to-month,Yes,Credit card (automatic),Fiber optic,Yes,No,Yes,280.5,1,2,4.0,111.22,3095.98,0,2952.66,0,High-Value Enterprise Loyalists,0.2042,0,2817.16,Low Risk (<30%),High Value (>$2.5k)
CUST_12323,48,Female,0,Yes,No,42,Two year,No,Credit card (automatic),DSL,No,Yes,Yes,160.9,0,1,4.0,85.84,3611.24,0,2488.4,1,At-Risk Month-to-Month Consumers,0.0134,0,2665.65,Low Risk (<30%),High Value (>$2.5k)
CUST_12324,64,Male,0,Yes,No,26,One year,No,Electronic check,Fiber optic,No,No,Yes,284.7,4,0,4.0,103.93,2650.22,0,2839.53,3,Budget-Conscious Minimalists,0.2662,0,2477.03,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_12325,42,Female,0,No,No,25,Two year,Yes,Credit card (automatic),Fiber optic,Yes,No,Yes,116.1,0,1,4.0,109.7,2743.13,0,3156.76,2,Tech-Savvy Heavy Streamers,0.015,0,3037.32,Low Risk (<30%),High Value (>$2.5k)
CUST_12326,51,Female,0,Yes,No,58,Month-to-month,Yes,Mailed check,Fiber optic,No,No,Yes,453.0,1,0,5.0,98.67,5713.12,0,3573.47,2,Tech-Savvy Heavy Streamers,0.2425,0,3336.65,Low Risk (<30%),High Value (>$2.5k)
CUST_12327,28,Female,0,No,No,53,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,No,Yes,Yes,274.4,0,0,5.0,120.73,6405.91,1,1775.85,2,Tech-Savvy Heavy Streamers,0.3526,0,2865.22,Medium Risk (30-60%),High Value (>$2.5k)
CUST_12328,37,Female,0,No,No,39,Month-to-month,Yes,Electronic check,No,No internet service,No internet service,No internet service,20.0,2,0,5.0,18.5,712.27,0,614.49,1,At-Risk Month-to-Month Consumers,0.1265,0,852.48,Low Risk (<30%),Budget Value (<$1.2k)
CUST_12329,51,Male,0,Yes,Yes,56,One year,No,Electronic check,Fiber optic,No,No,Yes,150.9,0,1,4.0,103.12,5765.57,0,3679.19,2,Tech-Savvy Heavy Streamers,0.0262,0,3395.7,Low Risk (<30%),High Value (>$2.5k)
CUST_12330,53,Male,0,No,No,31,One year,No,Electronic check,DSL,Yes,Yes,Yes,45.5,5,1,3.0,97.63,3063.44,0,2711.05,3,Budget-Conscious Minimalists,0.2454,0,2342.62,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_12331,38,Male,0,Yes,No,17,One year,Yes,Mailed check,DSL,Yes,No,No,102.8,0,0,5.0,62.26,1084.15,0,1786.59,1,At-Risk Month-to-Month Consumers,0.036,0,1804.01,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_12332,41,Female,0,Yes,No,44,One year,Yes,Electronic check,Fiber optic,No,No,Yes,351.7,0,4,4.0,100.71,4436.12,0,3585.1,0,High-Value Enterprise Loyalists,0.0568,0,3224.79,Low Risk (<30%),High Value (>$2.5k)
CUST_12333,22,Female,0,No,No,39,Two year,Yes,Electronic check,DSL,Yes,Yes,No,47.0,2,2,4.0,72.32,2853.72,0,2361.3,0,High-Value Enterprise Loyalists,0.0208,0,2302.49,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_12334,37,Male,0,No,No,28,Month-to-month,Yes,Credit card (automatic),DSL,Yes,Yes,Yes,94.3,1,0,5.0,89.57,2535.92,0,2659.62,1,At-Risk Month-to-Month Consumers,0.0625,0,2362.59,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_12335,54,Male,0,Yes,Yes,26,Month-to-month,No,Bank transfer (automatic),Fiber optic,No,No,Yes,209.6,1,0,5.0,94.46,2481.06,0,2862.73,2,Tech-Savvy Heavy Streamers,0.0743,0,2607.09,Low Risk (<30%),High Value (>$2.5k)
CUST_12336,49,Female,0,Yes,No,43,Month-to-month,Yes,Mailed check,DSL,No,No,Yes,123.9,1,0,5.0,68.32,2981.94,0,2297.24,1,At-Risk Month-to-Month Consumers,0.0603,0,2227.84,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_12337,49,Female,0,Yes,Yes,60,One year,Yes,Bank transfer (automatic),Fiber optic,No,No,No,622.9,1,0,5.0,81.41,4886.09,0,3110.99,2,Tech-Savvy Heavy Streamers,0.0299,0,3188.44,Low Risk (<30%),High Value (>$2.5k)
CUST_12338,43,Female,0,Yes,No,2,Month-to-month,Yes,Bank transfer (automatic),DSL,No,Yes,No,101.6,3,0,3.0,64.59,148.64,1,759.33,3,Budget-Conscious Minimalists,0.5288,1,1218.45,Medium Risk (30-60%),Mid Value ($1.2k-$2.5k)
CUST_12339,42,Female,0,No,No,21,One year,No,Electronic check,Fiber optic,No,Yes,No,271.7,0,1,5.0,97.37,2062.2,0,2669.69,2,Tech-Savvy Heavy Streamers,0.0968,0,2682.93,Low Risk (<30%),High Value (>$2.5k)
CUST_12340,33,Female,0,No,No,37,Two year,Yes,Bank transfer (automatic),Fiber optic,No,No,Yes,365.3,0,0,5.0,102.19,3765.12,0,3299.2,2,Tech-Savvy Heavy Streamers,0.0086,0,3315.67,Low Risk (<30%),High Value (>$2.5k)
CUST_12341,51,Female,0,Yes,No,22,One year,Yes,Bank transfer (automatic),No,No internet service,No internet service,No internet service,25.3,0,0,5.0,19.93,447.31,0,848.35,1,At-Risk Month-to-Month Consumers,0.0426,0,792.82,Low Risk (<30%),Budget Value (<$1.2k)
CUST_12342,47,Male,0,No,No,8,Month-to-month,No,Electronic check,DSL,No,No,No,73.3,1,3,3.0,52.75,434.36,1,514.18,0,High-Value Enterprise Loyalists,0.7471,1,980.62,Critical Risk (>60%),Budget Value (<$1.2k)
CUST_12343,48,Male,0,Yes,No,26,Month-to-month,Yes,Electronic check,DSL,Yes,No,No,121.8,6,1,3.0,61.18,1606.16,1,710.12,3,Budget-Conscious Minimalists,0.7953,1,1294.32,Critical Risk (>60%),Mid Value ($1.2k-$2.5k)
CUST_12344,35,Female,0,Yes,No,43,Two year,No,Mailed check,Fiber optic,No,Yes,Yes,655.7,2,0,3.0,119.75,5117.68,0,3859.85,2,Tech-Savvy Heavy Streamers,0.0185,0,3806.56,Low Risk (<30%),High Value (>$2.5k)
CUST_12345,18,Female,0,No,No,68,Two year,No,Bank transfer (automatic),No,No internet service,No internet service,No internet service,11.4,2,1,3.0,20.85,1374.05,0,1323.19,1,At-Risk Month-to-Month Consumers,0.0106,0,1301.35,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_12346,56,Male,0,No,No,55,Two year,Yes,Electronic check,DSL,No,No,No,98.4,3,0,4.0,44.52,2453.2,0,1753.51,1,At-Risk Month-to-Month Consumers,0.0111,0,1846.96,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_12347,36,Female,0,No,No,38,Two year,Yes,Bank transfer (automatic),DSL,Yes,Yes,Yes,159.0,0,1,4.0,98.86,3757.18,0,3150.92,2,Tech-Savvy Heavy Streamers,0.0084,0,3079.5,Low Risk (<30%),High Value (>$2.5k)
CUST_12348,31,Male,0,No,No,31,Month-to-month,Yes,Mailed check,DSL,No,No,Yes,195.8,1,0,4.0,69.85,2182.63,0,2494.76,1,At-Risk Month-to-Month Consumers,0.1256,0,1993.2,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_12349,51,Female,0,No,No,56,Two year,No,Bank transfer (automatic),Fiber optic,Yes,Yes,No,587.5,3,0,4.0,100.95,5665.7,0,3504.11,2,Tech-Savvy Heavy Streamers,0.019,0,3539.03,Low Risk (<30%),High Value (>$2.5k)
CUST_12350,37,Male,0,Yes,Yes,36,Month-to-month,No,Credit card (automatic),Fiber optic,Yes,No,No,331.9,3,0,4.0,96.47,3473.63,0,3208.3,3,Budget-Conscious Minimalists,0.0994,0,2729.96,Low Risk (<30%),High Value (>$2.5k)
CUST_12351,56,Female,0,No,No,42,One year,No,Credit card (automatic),Fiber optic,Yes,No,Yes,234.5,3,0,4.0,112.05,4669.72,0,3474.31,3,Budget-Conscious Minimalists,0.0713,0,3147.59,Low Risk (<30%),High Value (>$2.5k)
CUST_12352,50,Female,0,No,No,13,Month-to-month,Yes,Bank transfer (automatic),DSL,No,Yes,Yes,93.8,6,0,3.0,84.34,1082.13,1,1095.9,3,Budget-Conscious Minimalists,0.8107,1,1249.19,Critical Risk (>60%),Mid Value ($1.2k-$2.5k)
CUST_12353,51,Female,0,Yes,Yes,11,Month-to-month,Yes,Electronic check,Fiber optic,Yes,Yes,Yes,216.1,2,0,3.0,123.99,1365.86,1,1340.45,3,Budget-Conscious Minimalists,0.7674,1,1660.04,Critical Risk (>60%),Mid Value ($1.2k-$2.5k)
CUST_12354,24,Female,0,No,No,30,One year,Yes,Bank transfer (automatic),Fiber optic,No,No,No,359.4,1,1,4.0,74.07,2216.46,0,2408.24,2,Tech-Savvy Heavy Streamers,0.0657,0,2334.67,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_12355,58,Female,0,No,No,5,Month-to-month,No,Bank transfer (automatic),DSL,No,No,Yes,148.0,1,0,4.0,70.36,344.12,1,728.75,1,At-Risk Month-to-Month Consumers,0.2844,0,1622.73,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_12356,45,Male,0,Yes,No,17,One year,No,Bank transfer (automatic),Fiber optic,Yes,No,No,374.0,1,0,5.0,95.01,1622.18,0,2606.32,2,Tech-Savvy Heavy Streamers,0.0484,0,2761.35,Low Risk (<30%),High Value (>$2.5k)
CUST_12357,37,Female,0,No,No,39,One year,Yes,Credit card (automatic),Fiber optic,No,No,No,289.7,1,0,5.0,81.28,3179.68,0,2417.54,2,Tech-Savvy Heavy Streamers,0.0314,0,2678.15,Low Risk (<30%),High Value (>$2.5k)
CUST_12358,44,Female,0,Yes,Yes,34,Month-to-month,Yes,Electronic check,DSL,Yes,Yes,No,159.7,4,1,3.0,72.48,2501.82,0,2309.76,3,Budget-Conscious Minimalists,0.2731,0,2038.62,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_12359,19,Male,0,No,No,28,One year,No,Bank transfer (automatic),No,No internet service,No internet service,No internet service,17.8,2,0,3.0,20.82,581.15,0,923.74,3,Budget-Conscious Minimalists,0.0793,0,906.89,Low Risk (<30%),Budget Value (<$1.2k)
CUST_12360,47,Male,0,Yes,Yes,0,One year,Yes,Electronic check,DSL,No,No,No,140.3,1,0,5.0,59.25,0.0,0,1527.91,1,At-Risk Month-to-Month Consumers,0.2194,0,1413.31,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_12361,29,Male,0,No,No,26,One year,Yes,Mailed check,No,No internet service,No internet service,No internet service,19.2,2,1,4.0,18.5,482.03,0,747.41,1,At-Risk Month-to-Month Consumers,0.0666,0,763.56,Low Risk (<30%),Budget Value (<$1.2k)
CUST_12362,24,Male,0,Yes,Yes,62,Two year,Yes,Mailed check,Fiber optic,Yes,Yes,Yes,389.3,1,0,4.0,127.51,7889.7,0,4183.66,2,Tech-Savvy Heavy Streamers,0.0128,0,4044.88,Low Risk (<30%),High Value (>$2.5k)
CUST_12363,22,Female,0,Yes,Yes,49,One year,Yes,Mailed check,Fiber optic,No,No,Yes,335.9,2,0,5.0,103.5,5062.53,0,3551.31,2,Tech-Savvy Heavy Streamers,0.051,0,3299.15,Low Risk (<30%),High Value (>$2.5k)
CUST_12364,56,Male,0,Yes,No,6,Month-to-month,Yes,Bank transfer (automatic),DSL,No,Yes,No,69.0,3,0,3.0,61.62,367.64,0,1831.0,3,Budget-Conscious Minimalists,0.3669,0,1276.05,Medium Risk (30-60%),Mid Value ($1.2k-$2.5k)
CUST_12365,34,Male,0,No,No,67,One year,Yes,Bank transfer (automatic),No,No internet service,No internet service,No internet service,13.4,0,1,5.0,18.5,1224.32,0,1517.8,1,At-Risk Month-to-Month Consumers,0.0166,0,1289.46,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_12366,62,Male,0,No,No,21,Month-to-month,Yes,Bank transfer (automatic),DSL,No,No,Yes,87.5,3,1,4.0,78.01,1633.69,0,2214.01,3,Budget-Conscious Minimalists,0.2669,0,1898.74,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_12367,35,Female,0,No,No,43,Two year,Yes,Credit card (automatic),Fiber optic,No,Yes,No,565.9,1,0,5.0,92.33,3994.86,0,3302.15,2,Tech-Savvy Heavy Streamers,0.0109,0,3275.43,Low Risk (<30%),High Value (>$2.5k)
CUST_12368,20,Female,0,No,No,30,One year,Yes,Bank transfer (automatic),No,No internet service,No internet service,No internet service,23.7,1,0,4.0,24.01,707.82,0,883.98,1,At-Risk Month-to-Month Consumers,0.0358,0,945.57,Low Risk (<30%),Budget Value (<$1.2k)
CUST_12369,27,Female,0,Yes,Yes,28,Month-to-month,Yes,Credit card (automatic),DSL,No,No,No,180.3,6,0,3.0,46.25,1262.05,1,935.19,3,Budget-Conscious Minimalists,0.7237,1,1289.35,Critical Risk (>60%),Mid Value ($1.2k-$2.5k)
CUST_12370,58,Male,0,Yes,Yes,8,Month-to-month,Yes,Bank transfer (automatic),No,No internet service,No internet service,No internet service,12.9,4,1,3.0,29.24,244.28,0,957.39,3,Budget-Conscious Minimalists,0.5435,1,649.54,Medium Risk (30-60%),Budget Value (<$1.2k)
CUST_12371,40,Male,0,No,No,6,One year,Yes,Mailed check,Fiber optic,Yes,Yes,No,335.2,1,1,4.0,112.24,682.3,0,3033.87,2,Tech-Savvy Heavy Streamers,0.1588,0,2934.22,Low Risk (<30%),High Value (>$2.5k)
CUST_12372,35,Male,0,Yes,No,12,Month-to-month,Yes,Mailed check,Fiber optic,No,No,Yes,271.4,3,0,4.0,99.15,1193.57,1,1179.37,3,Budget-Conscious Minimalists,0.4762,1,1996.52,Medium Risk (30-60%),Mid Value ($1.2k-$2.5k)
CUST_12373,44,Female,0,No,No,13,Two year,No,Bank transfer (automatic),No,No internet service,No internet service,No internet service,8.7,2,0,4.0,20.53,277.92,0,930.66,1,At-Risk Month-to-Month Consumers,0.0804,0,635.66,Low Risk (<30%),Budget Value (<$1.2k)
CUST_12374,49,Male,0,No,No,20,Two year,Yes,Bank transfer (automatic),Fiber optic,No,Yes,Yes,452.1,0,0,5.0,114.45,2261.08,0,3292.27,2,Tech-Savvy Heavy Streamers,0.0384,0,3340.67,Low Risk (<30%),High Value (>$2.5k)
CUST_12375,57,Male,0,Yes,No,28,One year,Yes,Bank transfer (automatic),Fiber optic,No,No,Yes,259.9,1,0,5.0,100.69,2817.63,0,3043.19,2,Tech-Savvy Heavy Streamers,0.0397,0,2972.46,Low Risk (<30%),High Value (>$2.5k)
CUST_12376,61,Female,0,Yes,No,56,Two year,Yes,Bank transfer (automatic),Fiber optic,No,No,No,317.0,4,0,3.0,75.38,4205.26,0,2860.11,3,Budget-Conscious Minimalists,0.0172,0,2746.85,Low Risk (<30%),High Value (>$2.5k)
CUST_12377,37,Male,0,No,No,63,One year,No,Credit card (automatic),Fiber optic,Yes,No,Yes,304.8,1,1,4.0,110.93,7029.51,0,3790.27,2,Tech-Savvy Heavy Streamers,0.0208,0,3755.91,Low Risk (<30%),High Value (>$2.5k)
CUST_12378,25,Female,0,Yes,No,39,One year,Yes,Electronic check,DSL,No,Yes,No,199.6,0,2,4.0,54.69,2128.9,1,1154.65,0,High-Value Enterprise Loyalists,0.0813,0,1755.44,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_12379,37,Male,0,Yes,Yes,61,Two year,Yes,Bank transfer (automatic),DSL,No,No,No,122.1,0,0,5.0,46.52,2840.83,0,2204.9,1,At-Risk Month-to-Month Consumers,0.0053,0,2014.26,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_12380,45,Male,0,Yes,No,61,One year,No,Bank transfer (automatic),DSL,No,No,Yes,155.8,0,0,5.0,67.67,4070.6,0,2560.22,1,At-Risk Month-to-Month Consumers,0.016,0,2489.65,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_12381,29,Male,0,No,No,19,Month-to-month,Yes,Electronic check,DSL,No,Yes,Yes,105.2,2,1,4.0,82.96,1529.81,0,2195.27,3,Budget-Conscious Minimalists,0.4182,0,1942.57,Medium Risk (30-60%),Mid Value ($1.2k-$2.5k)
CUST_12382,30,Male,0,No,No,11,Month-to-month,No,Credit card (automatic),Fiber optic,Yes,No,Yes,267.0,1,0,4.0,115.03,1301.5,0,3154.86,2,Tech-Savvy Heavy Streamers,0.3597,0,2505.22,Medium Risk (30-60%),High Value (>$2.5k)
CUST_12383,46,Male,0,Yes,Yes,44,Two year,No,Credit card (automatic),DSL,Yes,No,Yes,136.9,0,0,5.0,81.29,3576.1,0,2544.67,1,At-Risk Month-to-Month Consumers,0.0085,0,2595.76,Low Risk (<30%),High Value (>$2.5k)
CUST_12384,41,Female,0,Yes,No,20,Month-to-month,No,Electronic check,DSL,No,No,No,163.6,2,0,4.0,53.44,1053.64,0,1815.22,1,At-Risk Month-to-Month Consumers,0.3426,0,1450.37,Medium Risk (30-60%),Mid Value ($1.2k-$2.5k)
CUST_12385,42,Female,0,Yes,No,59,Month-to-month,Yes,Mailed check,Fiber optic,No,No,Yes,286.6,2,1,3.0,98.04,5771.14,0,3381.25,3,Budget-Conscious Minimalists,0.1018,0,3245.33,Low Risk (<30%),High Value (>$2.5k)
CUST_12386,32,Male,0,No,No,31,Two year,Yes,Bank transfer (automatic),No,No internet service,No internet service,No internet service,18.5,0,0,5.0,18.5,578.33,0,899.44,1,At-Risk Month-to-Month Consumers,0.0122,0,906.56,Low Risk (<30%),Budget Value (<$1.2k)
CUST_12387,39,Female,0,Yes,No,45,One year,No,Electronic check,DSL,No,Yes,No,108.7,3,1,4.0,65.0,2930.17,1,1344.58,3,Budget-Conscious Minimalists,0.1232,0,2082.93,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_12388,30,Female,0,Yes,No,60,One year,Yes,Mailed check,Fiber optic,Yes,Yes,No,143.0,0,1,5.0,100.82,6037.17,0,3450.6,1,At-Risk Month-to-Month Consumers,0.0156,0,3422.53,Low Risk (<30%),High Value (>$2.5k)
CUST_12389,54,Male,0,No,No,32,Month-to-month,Yes,Mailed check,DSL,No,No,Yes,87.0,5,1,3.0,69.65,2233.37,0,1978.58,3,Budget-Conscious Minimalists,0.5895,1,1532.97,Medium Risk (30-60%),Mid Value ($1.2k-$2.5k)
CUST_12390,55,Male,0,No,No,17,Month-to-month,Yes,Credit card (automatic),DSL,Yes,Yes,No,118.8,4,0,2.0,68.65,1152.84,0,1859.24,3,Budget-Conscious Minimalists,0.4513,1,1385.39,Medium Risk (30-60%),Mid Value ($1.2k-$2.5k)
CUST_12391,18,Female,0,No,No,40,Month-to-month,Yes,Credit card (automatic),DSL,No,Yes,Yes,130.2,5,0,4.0,82.26,3298.37,0,2846.31,3,Budget-Conscious Minimalists,0.0674,0,2397.42,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_12392,30,Female,0,No,No,7,Month-to-month,Yes,Electronic check,DSL,Yes,No,No,145.9,3,0,4.0,65.64,487.51,1,729.63,3,Budget-Conscious Minimalists,0.5476,1,1460.72,Medium Risk (30-60%),Mid Value ($1.2k-$2.5k)
CUST_12393,23,Female,0,Yes,Yes,33,One year,Yes,Credit card (automatic),DSL,No,No,No,182.7,2,1,4.0,50.7,1664.58,1,1013.56,1,At-Risk Month-to-Month Consumers,0.1165,0,1728.62,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_12394,34,Female,0,Yes,Yes,40,Two year,Yes,Credit card (automatic),Fiber optic,No,Yes,Yes,350.2,0,0,5.0,112.71,4510.52,0,3503.82,2,Tech-Savvy Heavy Streamers,0.0085,0,3490.31,Low Risk (<30%),High Value (>$2.5k)
CUST_12395,41,Female,0,Yes,No,25,Month-to-month,Yes,Mailed check,Fiber optic,No,No,Yes,173.5,4,0,4.0,101.49,2529.82,0,2934.02,3,Budget-Conscious Minimalists,0.288,0,2582.14,Low Risk (<30%),High Value (>$2.5k)
CUST_12396,23,Male,0,Yes,No,45,Two year,No,Electronic check,Fiber optic,Yes,No,No,376.4,1,2,4.0,91.44,4061.97,0,3069.84,0,High-Value Enterprise Loyalists,0.0133,0,3019.66,Low Risk (<30%),High Value (>$2.5k)
CUST_12397,30,Female,0,No,No,19,Month-to-month,Yes,Bank transfer (automatic),DSL,Yes,No,Yes,101.7,2,1,4.0,85.55,1647.92,0,2524.35,3,Budget-Conscious Minimalists,0.2015,0,2158.32,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_12398,29,Female,0,No,No,47,Month-to-month,Yes,Electronic check,Fiber optic,Yes,No,No,220.6,2,5,3.0,83.91,3930.27,1,1360.98,0,High-Value Enterprise Loyalists,0.7193,1,2007.49,Critical Risk (>60%),Mid Value ($1.2k-$2.5k)
CUST_12399,45,Female,0,No,No,9,One year,No,Mailed check,DSL,No,No,No,122.2,0,0,5.0,34.68,300.54,0,879.13,1,At-Risk Month-to-Month Consumers,0.055,0,907.07,Low Risk (<30%),Budget Value (<$1.2k)
CUST_12400,43,Male,0,Yes,No,32,Month-to-month,No,Electronic check,Fiber optic,Yes,No,No,434.7,2,0,4.0,89.64,2879.55,1,1568.29,2,Tech-Savvy Heavy Streamers,0.4003,0,2334.98,Medium Risk (30-60%),Mid Value ($1.2k-$2.5k)
CUST_12401,33,Female,0,No,No,41,Two year,Yes,Mailed check,DSL,Yes,No,Yes,145.4,1,0,4.0,79.9,3318.72,0,2644.61,1,At-Risk Month-to-Month Consumers,0.0096,0,2588.13,Low Risk (<30%),High Value (>$2.5k)
CUST_12402,44,Female,0,No,No,8,Month-to-month,No,Mailed check,Fiber optic,No,Yes,Yes,243.2,2,0,4.0,115.82,944.73,1,1199.36,2,Tech-Savvy Heavy Streamers,0.4176,0,2257.83,Medium Risk (30-60%),Mid Value ($1.2k-$2.5k)
CUST_12403,35,Female,0,Yes,No,21,Month-to-month,Yes,Bank transfer (automatic),No,No internet service,No internet service,No internet service,21.3,2,0,3.0,24.61,511.3,0,705.15,3,Budget-Conscious Minimalists,0.3006,0,735.37,Medium Risk (30-60%),Budget Value (<$1.2k)
CUST_12404,38,Male,0,No,No,38,Two year,Yes,Electronic check,Fiber optic,No,No,Yes,419.7,0,0,5.0,101.6,3878.66,0,3283.67,2,Tech-Savvy Heavy Streamers,0.0158,0,3287.82,Low Risk (<30%),High Value (>$2.5k)
CUST_12405,64,Male,0,Yes,Yes,25,Month-to-month,No,Bank transfer (automatic),DSL,Yes,No,Yes,188.7,3,0,4.0,85.93,2161.0,0,2490.7,3,Budget-Conscious Minimalists,0.224,0,2136.47,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_12406,59,Female,0,Yes,Yes,25,Month-to-month,Yes,Bank transfer (automatic),No,No internet service,No internet service,No internet service,25.9,1,0,5.0,20.09,499.61,1,423.47,1,At-Risk Month-to-Month Consumers,0.1423,0,772.04,Low Risk (<30%),Budget Value (<$1.2k)
CUST_12407,25,Female,0,No,No,2,Month-to-month,No,Electronic check,DSL,No,No,No,145.7,4,0,3.0,48.13,120.52,1,530.32,3,Budget-Conscious Minimalists,0.7833,1,882.68,Critical Risk (>60%),Budget Value (<$1.2k)
CUST_12408,53,Female,0,No,No,31,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,No,No,No,496.8,4,2,3.0,81.78,2554.57,0,2733.24,3,Budget-Conscious Minimalists,0.3275,0,2415.47,Medium Risk (30-60%),Mid Value ($1.2k-$2.5k)
CUST_12409,53,Male,0,Yes,Yes,4,One year,No,Electronic check,DSL,No,Yes,No,141.9,2,1,4.0,66.48,311.04,0,1954.33,3,Budget-Conscious Minimalists,0.3233,0,1537.49,Medium Risk (30-60%),Mid Value ($1.2k-$2.5k)
CUST_12410,27,Male,0,Yes,No,14,Two year,Yes,Bank transfer (automatic),DSL,No,No,Yes,55.2,1,0,5.0,74.59,1035.35,0,2101.58,1,At-Risk Month-to-Month Consumers,0.0164,0,1908.34,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_12411,53,Female,0,No,No,16,One year,Yes,Mailed check,Fiber optic,Yes,No,Yes,62.8,1,1,5.0,112.87,1807.64,0,3182.32,1,At-Risk Month-to-Month Consumers,0.0608,0,2808.79,Low Risk (<30%),High Value (>$2.5k)
CUST_12412,62,Female,0,No,No,14,Month-to-month,No,Mailed check,DSL,Yes,No,Yes,96.8,1,1,5.0,79.04,1148.46,0,2010.22,1,At-Risk Month-to-Month Consumers,0.1171,0,2098.74,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_12413,27,Female,0,No,No,4,Month-to-month,No,Electronic check,Fiber optic,Yes,No,No,399.7,1,1,4.0,89.77,341.18,1,1132.93,2,Tech-Savvy Heavy Streamers,0.7099,1,1743.15,Critical Risk (>60%),Mid Value ($1.2k-$2.5k)
