CustomerID,Age,Gender,SeniorCitizen,Partner,Dependents,TenureMonths,ContractType,PaperlessBilling,PaymentMethod,InternetService,OnlineSecurity,TechSupport,StreamingServices,MonthlyUsageGB,SupportTicketsLastYear,PaymentDelaysCount,CustomerSatisfactionScore,MonthlyCharges,TotalChargesHistorical,Churn,CustomerLifetimeValue
CUST_12803,47,Female,0,No,No,43,One year,No,Mailed check,Fiber optic,No,Yes,No,319.9,0,0,4.0,93.36,4016.11,0,3113.49
CUST_12804,29,Male,0,No,No,20,Two year,Yes,Electronic check,No,No internet service,No internet service,No internet service,12.3,0,2,4.0,18.5,374.81,1,268.36
CUST_12805,41,Female,0,Yes,No,32,Month-to-month,Yes,Electronic check,DSL,No,No,Yes,175.6,0,1,5.0,75.13,2456.8,1,1023.82
CUST_12806,19,Female,0,No,No,16,Month-to-month,Yes,Mailed check,DSL,No,Yes,No,32.8,5,0,4.0,62.1,956.66,0,1825.72
CUST_12807,41,Male,0,No,No,8,One year,No,Bank transfer (automatic),No,No internet service,No internet service,No internet service,10.1,0,1,5.0,19.1,171.9,0,452.4
CUST_12808,31,Male,0,Yes,No,64,One year,Yes,Mailed check,Fiber optic,No,No,No,340.1,1,0,5.0,78.33,5009.42,0,2787.95
CUST_12809,54,Male,0,No,No,33,One year,Yes,Electronic check,Fiber optic,Yes,No,No,247.0,0,3,4.0,92.78,3103.93,0,2934.16
CUST_12810,35,Female,0,No,No,34,Month-to-month,No,Bank transfer (automatic),Fiber optic,Yes,No,No,433.9,0,0,5.0,89.69,3056.68,0,2623.05
CUST_12811,40,Female,0,No,No,5,One year,Yes,Electronic check,Fiber optic,No,Yes,Yes,384.4,0,2,5.0,116.52,565.5,0,3002.99
CUST_12812,34,Female,0,Yes,No,30,Two year,No,Mailed check,DSL,No,Yes,No,114.1,0,0,5.0,56.99,1704.79,0,2036.51
CUST_12813,65,Female,1,Yes,Yes,15,Month-to-month,Yes,Electronic check,DSL,No,No,Yes,123.7,4,7,1.0,69.45,1083.55,1,898.91
CUST_12814,38,Male,0,Yes,No,7,Month-to-month,Yes,Credit card (automatic),Fiber optic,No,Yes,No,343.5,1,0,5.0,93.78,656.77,0,2598.24
CUST_12815,66,Male,1,No,No,48,Two year,No,Electronic check,Fiber optic,Yes,No,Yes,222.5,1,2,4.0,110.9,5311.83,0,3495.1
CUST_12816,53,Female,0,No,No,10,Two year,Yes,Mailed check,DSL,No,Yes,Yes,146.5,0,1,4.0,90.29,928.46,0,2606.49
CUST_12817,48,Female,0,Yes,Yes,4,Month-to-month,No,Mailed check,Fiber optic,No,Yes,Yes,203.7,1,1,5.0,113.08,440.48,0,3001.79
CUST_12818,47,Female,0,Yes,Yes,31,Two year,No,Bank transfer (automatic),Fiber optic,No,Yes,No,362.0,1,0,5.0,96.13,2968.17,0,2944.29
CUST_12819,47,Female,0,No,No,53,One year,Yes,Credit card (automatic),Fiber optic,Yes,Yes,Yes,378.2,1,0,5.0,126.61,6702.88,0,3889.86
CUST_12820,18,Female,0,No,No,39,Two year,Yes,Bank transfer (automatic),No,No internet service,No internet service,No internet service,12.6,0,0,5.0,22.42,901.62,0,977.69
CUST_12821,38,Male,0,No,No,38,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,Yes,Yes,No,282.4,5,2,3.0,109.49,4156.4,1,1473.42
CUST_12822,53,Male,0,No,No,54,One year,Yes,Electronic check,DSL,No,No,Yes,97.1,0,0,4.0,72.72,3950.19,0,2501.66
CUST_12823,41,Male,0,No,No,10,Month-to-month,Yes,Credit card (automatic),DSL,No,No,Yes,50.5,1,1,4.0,66.03,648.17,0,1664.08
CUST_12824,24,Female,0,Yes,Yes,24,One year,No,Mailed check,DSL,Yes,No,Yes,195.8,1,1,4.0,84.05,2011.6,0,2877.69
CUST_12825,41,Male,0,Yes,No,2,Month-to-month,Yes,Electronic check,No,No internet service,No internet service,No internet service,18.7,2,4,3.0,22.79,22.28,1,272.19
CUST_12826,64,Male,0,Yes,Yes,37,Two year,No,Bank transfer (automatic),DSL,Yes,Yes,No,127.7,3,0,4.0,75.15,2718.58,0,2263.01
CUST_12827,58,Male,0,No,No,22,Two year,Yes,Bank transfer (automatic),DSL,No,Yes,Yes,90.6,0,1,3.0,84.4,1849.98,0,2489.21
CUST_12828,41,Female,0,Yes,Yes,6,One year,Yes,Electronic check,Fiber optic,Yes,No,No,336.5,1,1,5.0,93.78,554.24,0,2467.25
CUST_12829,54,Male,0,No,No,63,Month-to-month,No,Credit card (automatic),DSL,Yes,No,Yes,100.6,0,0,4.0,79.03,4996.33,0,3196.45
CUST_12830,37,Male,0,Yes,No,25,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,No,Yes,Yes,551.2,3,0,4.0,113.01,2829.02,0,3366.46
CUST_12831,20,Male,0,Yes,Yes,68,One year,Yes,Mailed check,DSL,Yes,No,No,41.6,2,0,3.0,61.22,4167.08,0,2023.53
CUST_12832,30,Female,0,No,No,69,Two year,No,Mailed check,DSL,No,Yes,No,59.8,1,0,4.0,65.79,4521.54,0,2403.88
CUST_12833,62,Female,0,Yes,Yes,56,Month-to-month,Yes,Electronic check,No,No internet service,No internet service,No internet service,6.5,0,4,4.0,18.84,1075.53,0,1357.0
CUST_12834,38,Female,0,Yes,No,28,One year,No,Credit card (automatic),DSL,Yes,No,No,152.4,3,0,4.0,65.51,1857.24,0,1858.56
CUST_12835,39,Female,0,No,No,9,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,Yes,Yes,No,263.6,4,0,4.0,91.51,773.64,0,2603.33
CUST_12836,38,Male,0,Yes,No,4,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,Yes,No,Yes,411.6,1,0,3.0,109.85,434.18,0,3040.45
CUST_12837,67,Female,1,No,No,1,Month-to-month,Yes,Bank transfer (automatic),DSL,Yes,No,No,118.7,2,0,5.0,58.02,29.46,0,1380.73
CUST_12838,63,Female,0,No,No,7,Month-to-month,No,Credit card (automatic),DSL,No,Yes,Yes,161.6,5,2,3.0,84.95,610.64,1,912.18
CUST_12839,71,Female,1,No,No,33,Month-to-month,No,Bank transfer (automatic),Fiber optic,No,No,No,460.8,2,0,4.0,78.39,2582.12,0,2741.0
CUST_12840,40,Female,0,No,No,54,One year,Yes,Electronic check,Fiber optic,No,Yes,No,371.4,0,0,4.0,99.45,5358.52,0,3622.37
CUST_12841,46,Female,0,Yes,Yes,50,Two year,Yes,Bank transfer (automatic),DSL,Yes,No,Yes,158.0,1,0,4.0,75.18,3768.73,0,2427.41
CUST_12842,22,Male,0,No,No,49,One year,Yes,Bank transfer (automatic),Fiber optic,No,No,Yes,212.9,1,0,5.0,101.66,5008.7,0,3016.6
CUST_12843,61,Male,0,Yes,No,45,Two year,Yes,Credit card (automatic),Fiber optic,No,No,No,79.6,1,1,4.0,81.6,3648.93,0,2666.53
CUST_12844,27,Female,0,Yes,Yes,15,Month-to-month,Yes,Bank transfer (automatic),DSL,Yes,Yes,Yes,137.4,3,0,3.0,99.77,1531.67,1,1032.63
CUST_12845,45,Female,0,Yes,No,26,One year,Yes,Mailed check,DSL,Yes,No,Yes,117.5,0,0,5.0,78.77,2053.99,0,2444.88
CUST_12846,28,Female,0,Yes,Yes,31,Month-to-month,Yes,Electronic check,DSL,No,Yes,Yes,86.7,2,1,4.0,85.69,2645.82,0,2658.73
CUST_12847,34,Female,0,No,No,6,Two year,Yes,Mailed check,Fiber optic,No,No,Yes,321.2,0,0,5.0,100.37,575.41,0,2906.71
CUST_12848,31,Male,0,Yes,No,62,Two year,No,Bank transfer (automatic),No,No internet service,No internet service,No internet service,5.6,1,0,4.0,19.08,1170.36,0,1236.87
CUST_12849,34,Male,0,No,No,21,Month-to-month,Yes,Electronic check,Fiber optic,No,No,Yes,264.2,0,3,4.0,103.98,2220.6,0,3049.26
CUST_12850,35,Male,0,Yes,No,62,One year,Yes,Bank transfer (automatic),DSL,Yes,No,No,178.3,1,0,5.0,67.35,4149.01,0,2607.06
CUST_12851,35,Male,0,Yes,No,12,One year,Yes,Credit card (automatic),No,No internet service,No internet service,No internet service,19.3,0,0,5.0,18.5,236.44,0,535.96
CUST_12852,53,Female,0,No,No,7,One year,No,Electronic check,Fiber optic,No,No,No,457.2,1,1,5.0,78.52,523.71,0,2456.37
CUST_12853,28,Male,0,Yes,Yes,19,One year,No,Bank transfer (automatic),Fiber optic,No,No,No,307.7,0,0,5.0,72.97,1398.47,0,2317.82
CUST_12854,45,Male,0,No,No,20,Two year,No,Electronic check,Fiber optic,No,Yes,Yes,425.3,1,3,5.0,114.52,2296.72,0,3652.82
CUST_12855,58,Male,0,Yes,No,17,Month-to-month,Yes,Electronic check,Fiber optic,No,No,Yes,531.4,5,0,3.0,97.6,1698.5,1,1591.88
CUST_12856,35,Female,0,Yes,No,3,Month-to-month,No,Electronic check,Fiber optic,No,Yes,Yes,472.3,2,2,3.0,120.69,343.67,1,1381.73
CUST_12857,33,Male,0,No,No,13,One year,No,Bank transfer (automatic),Fiber optic,No,No,Yes,442.5,0,1,5.0,105.72,1371.38,0,3377.14
CUST_12858,39,Male,0,No,No,44,Month-to-month,Yes,Credit card (automatic),DSL,No,No,No,18.8,4,1,3.0,45.08,1957.27,1,695.99
CUST_12859,57,Male,0,Yes,No,55,Two year,No,Bank transfer (automatic),Fiber optic,Yes,Yes,No,428.1,2,0,4.0,104.08,5738.39,0,3439.57
CUST_12860,45,Female,0,Yes,No,14,Two year,No,Electronic check,Fiber optic,No,No,Yes,319.3,0,1,5.0,97.26,1375.81,0,2693.46
CUST_12861,35,Male,0,Yes,Yes,36,Two year,Yes,Electronic check,DSL,No,No,Yes,78.6,1,0,4.0,70.93,2529.3,0,2270.35
CUST_12862,48,Male,0,No,No,10,Month-to-month,Yes,Bank transfer (automatic),DSL,No,No,Yes,146.9,2,0,4.0,72.79,652.15,0,1888.13
CUST_12863,28,Male,0,No,No,46,One year,Yes,Electronic check,Fiber optic,Yes,No,No,358.8,0,1,5.0,87.55,3997.42,1,1450.72
CUST_12864,51,Male,0,No,No,36,One year,Yes,Credit card (automatic),DSL,Yes,No,Yes,139.4,2,0,4.0,80.02,2821.46,0,2424.76
CUST_12865,47,Male,0,Yes,Yes,6,Month-to-month,Yes,Electronic check,DSL,Yes,Yes,No,93.9,2,0,4.0,80.63,458.87,0,2035.97
CUST_12866,38,Female,0,No,No,29,Two year,No,Electronic check,DSL,No,Yes,Yes,61.3,1,1,5.0,84.31,2413.95,0,2282.55
CUST_12867,31,Male,0,No,No,66,Month-to-month,Yes,Mailed check,DSL,Yes,No,No,202.8,1,0,4.0,56.21,3711.26,0,2340.49
CUST_12868,30,Female,0,No,No,6,One year,Yes,Bank transfer (automatic),No,No internet service,No internet service,No internet service,9.1,0,0,5.0,21.65,116.33,0,689.53
CUST_12869,49,Male,0,No,No,14,Month-to-month,Yes,Electronic check,Fiber optic,No,Yes,No,279.1,2,1,4.0,89.84,1250.41,0,2527.09
CUST_12870,58,Female,0,No,No,64,One year,Yes,Electronic check,DSL,No,Yes,No,157.0,2,1,4.0,61.43,3927.43,1,1625.09
CUST_12871,34,Male,0,Yes,No,5,Month-to-month,No,Mailed check,DSL,No,Yes,Yes,178.4,3,1,3.0,84.63,424.99,0,2664.83
CUST_12872,48,Male,0,No,No,34,Month-to-month,Yes,Mailed check,DSL,No,No,No,129.5,2,1,5.0,46.12,1562.69,0,1730.13
CUST_12873,18,Male,0,No,No,31,Month-to-month,Yes,Credit card (automatic),DSL,Yes,Yes,Yes,158.0,2,0,3.0,101.17,3135.96,1,1515.18
CUST_12874,34,Male,0,Yes,No,19,One year,Yes,Electronic check,DSL,Yes,No,No,141.6,0,0,5.0,63.4,1194.74,0,1739.48
CUST_12875,42,Male,0,Yes,Yes,27,One year,Yes,Electronic check,No,No internet service,No internet service,No internet service,10.1,2,1,5.0,21.59,577.67,0,812.04
CUST_12876,30,Male,0,No,No,47,Month-to-month,No,Mailed check,Fiber optic,No,No,No,210.0,1,1,3.0,76.39,3549.65,0,2530.45
CUST_12877,30,Female,0,Yes,No,16,Month-to-month,Yes,Electronic check,Fiber optic,No,No,No,473.1,0,2,4.0,75.81,1165.59,1,1283.64
CUST_12878,33,Female,0,No,No,21,One year,Yes,Mailed check,Fiber optic,Yes,No,No,427.6,0,0,5.0,92.26,1947.51,1,1554.17
CUST_12879,46,Female,0,Yes,Yes,49,Two year,Yes,Electronic check,Fiber optic,Yes,No,No,688.5,0,1,4.0,90.12,4406.01,0,3253.21
CUST_12880,40,Female,0,Yes,Yes,23,Month-to-month,Yes,Credit card (automatic),Fiber optic,No,No,Yes,248.8,2,0,3.0,104.51,2419.65,0,3128.24
CUST_12881,18,Male,0,Yes,No,54,One year,Yes,Electronic check,No,No internet service,No internet service,No internet service,15.1,2,1,3.0,20.57,1123.78,0,1253.31
CUST_12882,18,Male,0,Yes,Yes,25,Month-to-month,No,Bank transfer (automatic),Fiber optic,Yes,Yes,No,363.5,2,0,4.0,105.65,2635.75,0,3400.38
CUST_12883,34,Male,0,Yes,No,34,Month-to-month,Yes,Credit card (automatic),Fiber optic,No,No,Yes,179.1,1,0,4.0,99.5,3383.52,1,1616.42
CUST_12884,48,Female,0,No,No,68,Month-to-month,Yes,Credit card (automatic),Fiber optic,Yes,Yes,No,283.9,2,0,4.0,105.4,7189.86,0,3329.92
CUST_12885,18,Female,0,No,No,7,Month-to-month,Yes,Mailed check,DSL,Yes,Yes,No,141.2,1,0,4.0,75.19,528.78,0,2007.01
CUST_12886,36,Male,0,No,No,13,Two year,Yes,Credit card (automatic),No,No internet service,No internet service,No internet service,17.6,0,1,4.0,20.86,274.38,0,521.94
CUST_12887,35,Male,0,Yes,No,18,Month-to-month,Yes,Bank transfer (automatic),DSL,Yes,No,No,93.1,1,2,4.0,57.89,998.55,0,1688.25
CUST_12888,60,Female,0,No,No,26,One year,Yes,Electronic check,Fiber optic,No,No,Yes,331.3,2,3,4.0,95.66,2487.92,0,2913.7
CUST_12889,37,Male,0,No,No,8,Month-to-month,Yes,Credit card (automatic),DSL,No,Yes,No,202.1,2,0,4.0,59.54,525.6,0,1645.55
CUST_12890,47,Male,0,No,No,50,Two year,Yes,Mailed check,Fiber optic,Yes,Yes,No,345.2,1,0,5.0,109.35,5471.03,0,3512.83
CUST_12891,44,Female,0,No,No,60,Two year,No,Electronic check,No,No internet service,No internet service,No internet service,11.6,2,2,4.0,19.45,1196.42,0,1396.42
CUST_12892,18,Male,0,Yes,Yes,48,Two year,Yes,Credit card (automatic),DSL,No,Yes,Yes,207.6,0,2,4.0,83.25,4005.05,0,2750.62
CUST_12893,52,Female,0,Yes,Yes,42,Two year,Yes,Bank transfer (automatic),Fiber optic,Yes,No,No,389.6,0,0,5.0,92.84,3890.13,0,2994.91
CUST_12894,45,Male,0,Yes,No,10,One year,Yes,Credit card (automatic),DSL,Yes,Yes,No,84.1,1,0,5.0,73.37,736.56,0,2043.76
CUST_12895,49,Female,0,Yes,Yes,1,Month-to-month,No,Credit card (automatic),DSL,Yes,Yes,No,164.1,3,0,4.0,74.42,121.24,1,726.98
CUST_12896,80,Female,1,No,No,11,Month-to-month,Yes,Electronic check,DSL,Yes,No,Yes,76.0,1,2,4.0,78.91,917.06,0,1914.91
CUST_12897,18,Male,0,Yes,Yes,10,One year,Yes,Electronic check,DSL,No,No,No,82.3,0,2,4.0,50.16,501.01,0,1524.28
CUST_12898,64,Female,0,No,No,6,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,No,No,Yes,286.9,4,0,3.0,96.84,550.59,1,1138.31
CUST_12899,38,Male,0,No,No,16,Month-to-month,No,Bank transfer (automatic),Fiber optic,No,No,Yes,242.4,2,0,4.0,93.67,1519.66,1,1403.43
CUST_12900,46,Female,0,No,No,1,One year,No,Electronic check,DSL,No,No,Yes,87.4,0,1,5.0,75.18,90.59,1,754.94
CUST_12901,41,Female,0,No,No,24,Month-to-month,No,Electronic check,DSL,No,No,Yes,73.6,2,2,4.0,68.39,1652.2,0,2049.53
CUST_12902,36,Female,0,Yes,Yes,12,Month-to-month,Yes,Electronic check,DSL,Yes,No,Yes,124.3,5,2,2.0,79.25,943.63,1,805.2
CUST_12903,35,Female,0,No,No,41,Two year,No,Bank transfer (automatic),DSL,No,No,Yes,67.9,1,0,5.0,69.97,2830.05,0,2299.36
CUST_12904,46,Male,0,Yes,No,39,One year,No,Electronic check,DSL,Yes,No,Yes,63.3,1,3,4.0,75.53,2922.93,0,2597.52
CUST_12905,22,Female,0,No,No,8,Month-to-month,Yes,Electronic check,DSL,No,Yes,Yes,139.3,3,0,4.0,88.37,693.16,0,2553.86
CUST_12906,52,Male,0,No,No,43,One year,No,Mailed check,Fiber optic,Yes,Yes,Yes,322.6,2,0,4.0,122.54,5284.21,0,3681.49
CUST_12907,37,Male,0,No,No,60,Two year,No,Electronic check,Fiber optic,Yes,Yes,No,350.2,0,1,5.0,102.57,6122.01,0,3580.48
CUST_12908,27,Male,0,Yes,No,41,Two year,Yes,Electronic check,DSL,No,No,No,109.1,0,1,4.0,46.75,1922.12,0,1900.01
CUST_12909,36,Female,0,No,No,63,Month-to-month,No,Credit card (automatic),Fiber optic,Yes,No,No,621.7,4,0,4.0,88.01,5472.91,0,3486.1
CUST_12910,58,Male,0,Yes,No,18,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,No,Yes,Yes,352.3,3,0,3.0,113.94,2107.62,1,1488.36
CUST_12911,35,Female,0,Yes,No,36,Month-to-month,Yes,Electronic check,Fiber optic,Yes,No,Yes,327.6,4,1,3.0,115.07,4159.34,1,1666.09
CUST_12912,47,Female,0,No,No,27,Two year,Yes,Credit card (automatic),Fiber optic,No,No,Yes,396.0,2,1,4.0,104.93,2819.78,0,3161.33
CUST_12913,32,Female,0,Yes,No,59,Two year,Yes,Electronic check,DSL,No,No,Yes,133.6,2,3,3.0,76.11,4502.72,0,2876.65
CUST_12914,52,Female,0,No,No,11,Month-to-month,No,Bank transfer (automatic),No,No internet service,No internet service,No internet service,20.1,2,0,5.0,18.5,185.86,0,683.58
CUST_12915,51,Female,0,Yes,No,42,Two year,No,Mailed check,DSL,No,No,Yes,127.2,0,0,5.0,68.45,2866.39,0,2183.48
CUST_12916,66,Male,1,No,No,27,One year,Yes,Bank transfer (automatic),Fiber optic,Yes,Yes,Yes,401.5,0,0,5.0,124.22,3326.95,0,3670.86
CUST_12917,40,Female,0,Yes,Yes,25,One year,No,Mailed check,DSL,No,No,Yes,152.3,0,1,5.0,66.56,1692.34,0,1907.43
CUST_12918,51,Female,0,No,No,21,Month-to-month,No,Electronic check,DSL,Yes,Yes,No,165.4,5,0,3.0,72.04,1529.45,1,1006.42
CUST_12919,43,Male,0,No,No,17,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,No,Yes,No,294.6,4,0,3.0,84.42,1456.67,0,2457.5
CUST_12920,59,Female,0,No,No,7,Month-to-month,Yes,Bank transfer (automatic),No,No internet service,No internet service,No internet service,7.2,2,0,4.0,24.49,211.13,0,739.71
CUST_12921,33,Female,0,Yes,No,59,One year,No,Mailed check,Fiber optic,No,No,No,146.8,1,0,5.0,70.92,4204.43,0,2400.77
CUST_12922,52,Female,0,No,No,43,Month-to-month,No,Bank transfer (automatic),Fiber optic,No,Yes,Yes,412.3,5,1,3.0,120.36,5145.57,0,3799.52
CUST_12923,39,Male,0,Yes,Yes,47,Month-to-month,No,Mailed check,No,No internet service,No internet service,No internet service,16.1,5,0,3.0,19.35,896.58,1,707.26
CUST_12924,41,Female,0,Yes,Yes,26,Month-to-month,Yes,Credit card (automatic),Fiber optic,Yes,No,No,187.9,0,0,5.0,86.13,2227.54,0,2515.3
CUST_12925,43,Female,0,Yes,Yes,30,One year,Yes,Bank transfer (automatic),DSL,No,No,Yes,120.0,1,0,5.0,62.55,1860.91,0,2210.75
CUST_12926,45,Male,0,No,No,52,Two year,No,Electronic check,No,No internet service,No internet service,No internet service,12.7,4,0,5.0,21.97,1130.0,0,1405.18
CUST_12927,40,Male,0,Yes,Yes,27,Two year,Yes,Credit card (automatic),Fiber optic,Yes,No,Yes,253.7,2,0,4.0,105.28,2819.32,0,2751.59
CUST_12928,45,Male,0,No,No,34,One year,No,Credit card (automatic),No,No internet service,No internet service,No internet service,5.3,0,0,5.0,18.5,679.72,0,848.03
CUST_12929,63,Male,0,No,No,12,One year,Yes,Credit card (automatic),DSL,No,No,Yes,103.8,0,1,5.0,73.49,879.18,0,1721.93
CUST_12930,55,Female,0,Yes,No,22,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,No,No,No,394.3,2,0,4.0,77.1,1706.34,0,2175.58
CUST_12931,53,Female,0,No,No,60,One year,Yes,Bank transfer (automatic),DSL,Yes,No,No,195.4,1,0,5.0,57.77,3482.75,0,2380.54
CUST_12932,36,Female,0,Yes,No,19,Month-to-month,Yes,Credit card (automatic),Fiber optic,No,No,No,184.2,7,1,2.0,77.66,1504.53,1,935.61
CUST_12933,30,Female,0,No,No,32,Month-to-month,Yes,Electronic check,No,No internet service,No internet service,No internet service,12.7,3,1,3.0,24.1,786.54,1,790.32
CUST_12934,54,Female,0,Yes,No,3,Month-to-month,No,Credit card (automatic),DSL,No,No,Yes,188.1,1,1,3.0,68.02,199.41,0,1762.3
CUST_12935,53,Female,0,No,No,33,Month-to-month,Yes,Electronic check,DSL,No,No,Yes,161.2,4,3,3.0,70.42,2330.82,0,2433.34
CUST_12936,61,Male,0,Yes,No,58,Two year,Yes,Electronic check,DSL,No,No,Yes,154.1,1,0,5.0,73.0,4223.8,0,2833.58
CUST_12937,34,Male,0,Yes,Yes,21,Month-to-month,No,Electronic check,Fiber optic,No,No,No,350.1,2,3,3.0,75.25,1582.95,1,1325.99
CUST_12938,39,Female,0,Yes,Yes,7,Month-to-month,Yes,Bank transfer (automatic),DSL,No,Yes,No,154.6,2,1,4.0,60.55,457.75,1,608.32
CUST_12939,21,Male,0,Yes,Yes,16,Two year,Yes,Electronic check,Fiber optic,No,No,Yes,251.0,0,0,5.0,101.33,1582.77,0,2580.86
CUST_12940,37,Female,0,Yes,Yes,39,Month-to-month,Yes,Electronic check,DSL,No,No,No,79.7,2,0,4.0,48.52,1922.23,0,1689.53
CUST_12941,55,Female,0,Yes,No,40,One year,No,Bank transfer (automatic),No,No internet service,No internet service,No internet service,6.6,0,0,5.0,25.28,1015.14,0,1290.44
CUST_12942,36,Male,0,No,No,53,Month-to-month,Yes,Mailed check,Fiber optic,No,No,Yes,343.1,1,0,4.0,97.4,5134.71,0,3659.49
CUST_12943,50,Female,0,No,No,67,Month-to-month,No,Credit card (automatic),Fiber optic,No,No,No,429.7,2,0,5.0,76.11,5097.76,1,1704.17
CUST_12944,40,Female,0,No,No,10,Month-to-month,Yes,Electronic check,DSL,No,No,No,136.0,2,2,3.0,46.79,442.01,1,786.96
CUST_12945,46,Female,0,No,No,55,Two year,No,Electronic check,DSL,Yes,Yes,Yes,192.1,1,2,3.0,92.15,5066.91,0,3103.76
CUST_12946,27,Male,0,No,No,12,Month-to-month,Yes,Electronic check,Fiber optic,Yes,No,No,257.2,0,0,5.0,88.74,1053.44,0,2687.68
CUST_12947,43,Male,0,No,No,38,Two year,No,Mailed check,Fiber optic,Yes,Yes,Yes,484.1,0,0,5.0,128.0,4874.55,0,3790.95
CUST_12948,18,Female,0,No,No,47,Two year,Yes,Mailed check,No,No internet service,No internet service,No internet service,15.7,1,0,4.0,18.5,849.04,0,971.73
CUST_12949,40,Male,0,Yes,No,8,Month-to-month,No,Electronic check,DSL,No,No,No,163.6,3,0,3.0,49.57,389.77,1,610.23
CUST_12950,21,Male,0,No,No,7,Month-to-month,No,Mailed check,Fiber optic,No,Yes,No,344.3,2,0,4.0,92.46,657.24,0,2680.45
CUST_12951,58,Male,0,Yes,No,62,Two year,No,Credit card (automatic),DSL,No,Yes,Yes,119.2,0,1,4.0,82.33,5101.83,0,2732.13
CUST_12952,52,Male,0,No,No,43,Two year,Yes,Electronic check,Fiber optic,No,No,No,381.6,1,1,4.0,76.32,3284.49,0,2500.19
CUST_12953,48,Female,0,No,No,30,Month-to-month,Yes,Mailed check,DSL,No,Yes,No,121.2,4,0,4.0,61.15,1853.07,0,2002.91
CUST_12954,62,Female,0,Yes,No,45,One year,Yes,Electronic check,DSL,No,Yes,Yes,180.6,1,2,4.0,84.31,3759.23,0,2673.17
CUST_12955,30,Male,0,No,No,32,Month-to-month,Yes,Electronic check,Fiber optic,Yes,No,Yes,86.6,2,0,3.0,111.64,3604.95,1,1685.49
CUST_12956,65,Male,1,Yes,No,26,Month-to-month,No,Electronic check,No,No internet service,No internet service,No internet service,11.5,3,1,3.0,20.78,523.2,1,608.72
CUST_12957,54,Male,0,Yes,No,66,One year,Yes,Mailed check,DSL,Yes,Yes,No,93.7,1,0,5.0,80.59,5296.66,0,2810.33
CUST_12958,39,Male,0,Yes,No,23,Two year,Yes,Mailed check,DSL,No,No,No,159.8,1,0,4.0,41.15,943.83,0,1466.41
CUST_12959,57,Male,0,No,No,56,Two year,Yes,Credit card (automatic),No,No internet service,No internet service,No internet service,12.4,1,0,4.0,18.5,1015.91,0,1114.58
CUST_12960,28,Male,0,No,No,56,Two year,No,Credit card (automatic),Fiber optic,Yes,No,No,344.3,1,0,5.0,93.17,5211.98,0,3329.73
CUST_12961,31,Male,0,No,No,34,Month-to-month,No,Bank transfer (automatic),Fiber optic,Yes,No,No,305.3,4,1,3.0,93.59,3164.06,0,2940.61
CUST_12962,34,Male,0,Yes,No,30,Month-to-month,Yes,Electronic check,DSL,Yes,Yes,No,148.9,2,0,5.0,75.24,2248.97,0,2583.89
CUST_12963,35,Male,0,No,No,57,Month-to-month,No,Credit card (automatic),No,No internet service,No internet service,No internet service,14.3,2,0,4.0,18.5,1080.98,0,1267.78
CUST_12964,28,Female,0,No,No,24,One year,No,Credit card (automatic),DSL,No,No,Yes,156.1,0,1,5.0,61.74,1508.81,0,2138.78
CUST_12965,58,Female,0,Yes,No,43,One year,No,Credit card (automatic),No,No internet service,No internet service,No internet service,20.2,1,1,4.0,21.1,842.59,0,923.85
CUST_12966,39,Female,0,No,No,33,Month-to-month,Yes,Electronic check,DSL,No,No,Yes,202.0,3,0,4.0,74.4,2441.53,1,1368.9
CUST_12967,47,Male,0,Yes,No,32,Month-to-month,No,Bank transfer (automatic),No,No internet service,No internet service,No internet service,19.6,1,0,5.0,25.5,809.93,0,873.77
CUST_12968,35,Male,0,Yes,Yes,10,One year,Yes,Credit card (automatic),Fiber optic,No,No,No,409.1,2,0,4.0,75.9,739.53,0,2214.63
CUST_12969,18,Male,0,Yes,No,59,Two year,No,Bank transfer (automatic),Fiber optic,No,Yes,Yes,573.4,0,1,4.0,115.97,6861.9,0,4060.25
CUST_12970,46,Female,0,No,No,50,Month-to-month,Yes,Bank transfer (automatic),DSL,No,No,No,167.7,2,0,4.0,48.1,2361.75,0,2243.42
CUST_12971,18,Female,0,Yes,Yes,28,One year,No,Bank transfer (automatic),Fiber optic,Yes,Yes,No,361.2,2,0,5.0,99.28,2806.49,0,3007.67
CUST_12972,41,Male,0,Yes,Yes,20,One year,No,Mailed check,Fiber optic,No,No,No,313.4,0,1,5.0,78.89,1600.42,0,2547.18
CUST_12973,24,Female,0,Yes,No,31,Month-to-month,Yes,Credit card (automatic),Fiber optic,No,Yes,No,499.0,0,0,5.0,85.11,2638.79,0,2646.96
CUST_12974,68,Female,1,Yes,No,2,Month-to-month,No,Credit card (automatic),Fiber optic,No,No,Yes,302.9,0,0,5.0,98.93,191.02,0,2674.62
CUST_12975,54,Female,0,Yes,No,6,One year,Yes,Credit card (automatic),Fiber optic,No,No,No,401.4,0,0,5.0,81.25,498.04,0,2277.84
